지점명, 전화번호, 주소, 위도, 경도
진주 도동점,055-759-4200,경남 진주시 상대동 310-55, 1층,35.1790384734239,128.115048982234
청주 산남점,043-294-3988,충북 청주시 서원구 두꺼비로 78번길 63-1, 2층,36.6117660904123,127.467787822251
고양 탄현점,031-919-9982,경기도 고양시 일산 서구 현중로 36번길 66,37.694539480935,126.771509542665
광주 화정점,062-375-9255,광주시 서구 화운로 114,35.1496205658183,126.879016429993
대구 태전점,053-324-0999,대구시 북구 태전동 257-4번지,35.9232536559928,128.543718304995
강릉 노암점,033-655-0092,강원 강릉시 강변로 270,37.7493347569241,128.898262477481
춘천 후평점,033-252-6600,강원 춘천시 춘천로 270,37.8798926895793,127.743441754786
인천 청라호수공원점,032-563-9133,인천시 서구 솔빛로 86, 1층,37.5255229605631,126.630497696778
의정부 녹양가능점,031-875-4492,경기도 의정부시 녹양동 341,37.7571069179619,127.036534499251
충북 진천점,043-533-4282,충북 진천군 진천읍 상산로 10-10,36.8539409411288,127.434967278149
진해 경화점,055-715-9292,경남 창원시 진해구 경화동 1283-13,35.1611058920287,128.683159777853
파주 운정이마트점,031-949-6667,경기 파주시 동패동 1758-4 상가102호,37.7110670469163,126.744397631065
당진 현대제철점,041-357-9994,충남 당진시 송산면 동곡리408,36.9737188214441,126.702689198783
대구 송현점,053-653-5233,대구 달서구 월배로 427,35.8323351550187,128.552347583589
대전 상대점,042-822-6292,대전시 유성구 상대동로36번길 61-13,36.3473017889232,127.339582922874
충남 서산시청점,041-663-0426,충남 서산시 읍내동 437,1층,36.7846742487342,126.448111172087
동탄 산척점,031-376-4560,경기도 화성시 산척동 416, 상가144호,찾을 수 없음,찾을 수 없음
충남 보령점,041-932-4343,충남 보령시 한내로7,36.3483623533067,126.60512931041
남양주 진접점,031-529-9095,경기도 남양주시 진접읍 부평리 750-2,37.7412910573118,127.198326038076
제주 함덕점,064-783-1191,제주도 제주시 조천읍 함덕리 4157-4,33.5380944211665,126.674821662253
서울 구산역점,02-356-3430,서울시 은평구 갈현동 468-5,37.6126280151025,126.916135880698
인천 청라점,032-568-9289,인천시 서구 청라동 121-13,37.5390078065382,126.655037784894
인천 운남점,032-752-2018,인천 중구 운남동 1523-6,37.4916251963408,126.533162983933
이천 갈산점,031-637-9234,경기도 이천시 향교로 172-11,37.2848693581593,127.456522181349
부산 온천점,051-556-9956,부산 동래구 온천장로 125번길 69, 1층,35.2240069009454,129.082187689144
성남 수진점,031-721-1120,경기 성남시 수진동 4660, 1층,37.4392269444969,127.12548775905
대구 복현점,053-384-8292,대구 북구 복현동 539-106 보성타운105호,35.9034398522019,128.617498613896
김천 부곡점,054-436-5910,경북 김천시 부곡맛고을 2길 64번지,36.1243856698974,128.093070002191
광명 소하2동점,02-2659-6789,경기 광명시 영당안로 50,37.4366964527464,126.877701434481
전남 장흥점,061-862-7776,전남 장흥군 장흥읍 건산리 473-24,34.6797516026981,126.908966286018
인천 검단점,032-568-8944,인천시 서구 마전동 203-2 1층,37.6107225808022,126.662764676308
경북 영주점,054-632-5592,경북 영주시 꽃동산로31번길 2,36.8128631761483,128.620644062263
김포 풍무점,031-985-3277,경기도 김포시 풍무동 807, 1층,37.6009574608452,126.721686362049
전북 군산대점,063-466-9293,전북 군산시 미룡동 421-8,35.9481467237485,126.686796632184
세종 소담점,044-863-1177,세종시 소담동 325, 1층,찾을 수 없음,찾을 수 없음
용인 풍덕천점,031-265-1779,경기 용인시 수지구 풍덕천동 705-7번지 1층,37.3254205706821,127.096344828668
파주 운정점,031-944-0148,경기 파주시 와석순환로 380 해솔마을 6단지 상가3동104호,37.7230598623311,126.748754467634
경주 황성점,054-744-9289,경주시 황성동 260-10,35.8666815444394,129.219687307763
충북 괴산점,043-832-9989,충북 괴산군 괴산읍 동부리 630-4, 2층,36.8094678603304,127.794118489652
원주 문막점,033-735-5982,강원 원주시 문막읍 건등로 53,37.3145130731148,127.820956765955
여수 엑스포점,061-666 -1678,전남 여수시 덕충동 2033 시티프라디움 1단지 상가3동 J-122호,34.7544708645103,127.744001455339
김해 율하점,055-313-5484,경남 김해시 율하동 1306-5,35.1714726283939,128.810137645664
인천 작전점,032-551-4122,인천 계양구 작전동 636-8,37.5273993808797,126.736303713292
대구 율하점,053-963-7282,대구 동구 신기동 547-6,35.8700534369598,128.701383490576
동탄 반송점,031-613-9280,경기 화성시 동탄반송3길 46-2,37.2102259967263,127.066545056742
제주 조천점,064-782-0727,제주도 제주시 조천읍 신북로 88,33.5351839212508,126.622992781037
광주 두암점,062-267-7995,광주광역시 북구 두암동 827-28,35.1731942951991,126.932961934327
성남 신흥점,031-755-9982,경기 성남시 수정구 신흥동 5541,37.4422531714448,127.13717445405
부산 동삼점,051-405-9293,부산 영도구 함지로 19 동삼반도보라 상가 B동 103호,35.0718028893525,129.060358052407
경북 문경점,054-554-2530,경북 문경시 모전동83-28,36.5907216600296,128.18982690974
울산 달동점,052-265-2905,울산시 남구 달동 1401-4,35.5344968562758,129.318308126343
안산 선부점,031-410-8259,경기 안산시 단원구 선부동 975-3,37.3387642025177,126.801316981495
청주 가경점,043-238-2290,충북 청주시 흥덕구 가경로 180, 1층,36.6309580407053,127.436486146108
안동 안기점,054-843-5592,경북 안동시  안기1길 5,36.5734786565996,128.718707915319
강원 봉평점,033-333-7780,강원 평창군 봉평면 흥정계곡길 10,37.62299290812,128.351174905733
서울 천호점,02-488-2934,서울 강동구 천호동 364-4 한솔빌딩1층,37.5446853661072,127.130074722548
평택 지산점,031-663-2844,경기평택시지산동848,37.0748533529887,127.057246977571
부산 부곡점,051-515-3337,부산 금정구 부곡3동 64-23, 퀸즈w 상가 110호,35.2421035475612,129.090591585839
인천 원당점,032-563-5049,인천 서구 당하동 1028-8,37.5933243460546,126.696312362424
평택 청북점,031-683-1388,경기 평택시 청북읍 옥길리 1071 브라운스톤 상가 1층,37.0203834755553,126.90601240813
제주 서귀포혁신도시점,064-738-9005,제주도 서귀포시 법환동 749번지,33.2502360455395,126.51147663127
충북 교동점,043-653-7900,충북 제천시 명륜로 140 C동 104호,37.1399405784219,128.216108055927
평택 서정점,031-664-6675,경기 평택시 서정동 853-9,37.0644347234862,127.059061121264
제주 삼도점,064-723-0333,제주도 제주시 전농로33,33.5045823285527,126.516758747497
김포 장기점,031-997-0056,경기도 김포시 태장로 825 자이애비뉴2 106호,37.6350297225016,126.6801592603
동탄 장지점,031-372-9906,경기 화성시 동탄장지천2길 22-30,37.1600833096865,127.098532243204
전남 해남점,061-532-1470,전남 해남군 해남읍 해리 524-3,34.5735577430977,126.604286321911
제주 노형점,064-744-5313,제주도 제주시 노형동 2611-3,33.4852092626532,126.475063371588
전남 광양읍점,061-761-4682,전남 광양시 광양읍 구산리 765-7,34.9831498147645,127.579548204879
제주 외도점,064-713-4949,제주도 제주시 외도일동 645-1,33.4848288646888,126.431133973796
대구 불로봉무점,053-986-7008,대구시 동구 팔공로 31길 6-4,35.9135492064683,128.640490191113
대구화원점,053-637-9595,대구 달성군 화원읍 본리리 58번지,35.8026662298672,128.507666374956
김해 진영점,055-342-8759,경남 김해시 진영읍 진영리 1584-6 1층,35.3115541721347,128.727889554589
포항연일점,054-285-9288,포항 남구 연일읍 오천리 717-1,35.9938787650263,129.352219837288
충북영동점,043-744-7745,충북 영동군 영동읍 계산리192-2,36.1759279739696,127.779324573636
속초영랑점,033-631-3399,강원 속초시 중앙로 286,38.2147589948221,128.595447329965
인천 만수향촌점,032-466-6650,인천 남동구 만수동 5-132번지,37.4626695982115,126.735857414766
울산 전하점,052-201-2799,울산시 동구 전하동 648-10,35.5101605035448,129.427062829239
전주아중점,063-245-2340,전북 전주시 덕진구 인후동1가 876-11,35.8303863449863,127.163000735277
충남서천점,041-951-4141,충남 서천군 서천읍 서천로 107-1,36.0780127268485,126.687903870539
충남 금산점,041-754-4888,충남 금산군 아인리 638,36.1090338489613,127.479980976752
목포 연산북항점,061-277-3956,전남 목포시 산정동 1768-8,34.8057803201359,126.374251836035
서울목동1.2단지점,02-2642-0748,서울 양천구 목동 902번지 2단지 일반상가 108호,37.5378340613647,126.875254506692
마산양덕점,055-291-1020,경남 창원시 마산회원구 양덕동 63-12,35.2305386527214,128.582112398405
경북 성주점,054-931-0099,경북 성주군 성주읍 예산리 869,35.924011254793,128.282963558185
광주봉선점,062-416-0033,광주시 남구 효사랑길 9,35.1215264486943,126.916796711001
경북영덕점,054-733-7977,경북 영덕군 영덕읍 중앙길 57,36.4101945536324,129.373796478311
군산 미장점,063-451-6511,전북 군산시 미장동 540-11, 1층,35.9621959007885,126.726933802061
서울이문점,02-969-3530,서울 동대문구 이문동 176-2,37.5998638771402,127.067412353948
파주문산점,031-952-5333,경기 파주시 문산읍 당동리 902번지 뚱발2프라자 141호,37.8648697584522,126.781910327244
서울 용두점,02-927-5989,서울시 동대문구 무학로26길 21,37.5734861129414,127.031945676108
강릉포남점,033-653-9288,강원 강릉시 포남동 1069, 1층,37.7754093345081,128.910659864914
밀양무안점,055-353-7084,경남 밀양시 무안면 사명로 514-1 2층,35.470518285123,128.652196244675
광주우산점,062-954-8891,광주광역시 광산구 우산동 1576-5, 2층,35.1623297947753,126.805703099677
인천주안점,032-873-2252,인천 남구 주안5동 32-1,37.4651315275664,126.684334764793
동해천곡점,033-535-8283,강원 동해시 천곡동 1086-9,37.5251642049617,129.105866160143
전남 화순점,061-373-9299,전남 화순군 화순읍 향청리 6-2,35.059749194279,126.989050748711
부산구서점,051-514-4545,부산 금정구 구서동 201-40,35.2534980646889,129.090310327553
의정부 민락점,031-852-0098,경기도 의정부시 오목로77,37.7353335920691,127.090625686186
대전 관저점,042-541-5177, 8177,대전 서구 관저동 1282,36.3005297928696,127.33981370059
부산화명점,051-365-7700,부산 북구 용당로9번길 12 2층,35.2311892482872,129.00917013987
김해삼정점,055-321-1919,경남 김해시 삼정동 634-1,35.2337061760842,128.89924527528
광주 일곡삼각점,062-573-8252,광주 북구 송해로 42,35.2022970282049,126.900625219786
김해장유점,055-312-9919,경남 김해시 대청동 332-2,35.185742735496,128.797866298878
합포오동점,055-293-9500,경남 창원시 마산합포구 회원천북길 491,35.2092326616502,128.581877323665
양주고읍점,031-841-6878,경기 양주시 고읍남로 191번길  86-6,37.7917028801736,127.079755500718
충북옥천점,043-733-0666,충북 옥천군 옥천읍 가화길 16,36.3023482437344,127.56366478223
고양토당점,031-973-1314,경기 고양시 덕양구 토당동 836-12,37.6274464087237,126.821030476291
전남 광양점,061-791-9944,전남 광양시 공영로 100,34.9356497289415,127.700131367422
제주 보목점,064-733-8892,제주도 서귀포시 보목동 칠십리로428,33.2433350102436,126.596967041604
전주서신점,063-275-8292,전북 전주시 완산구 당산로 17,35.8326948119016,127.109710537311
여수 신기점,061-692-5557,전남 여수시 새터로 63,34.7617901350444,127.673925875434
인천연희점,032-566-4479,인천 서구 심곡로 199 잉글우드빌딩 102호,37.5507462803799,126.68194486699
여수학동점,061-681-9200,전남 여수시 소호로 658,34.7607429688414,127.656839266191
대구만촌점,053-745-7757,대구 수성구 동원로 135 메트로팔레스 1단지아파트 121동 201호,35.8691799048805,128.633469025896
제주 이도점,064-755-3737,제주도 제주시 남광로16,33.4927655384682,126.537990415955
창원 장천점,055-545-8818,경남 창원시 진해구 행암로 5,35.1296308710768,128.708320967188
대구 대곡도원점,053-642-9929,대구시 달서구 한실로 117,35.8069403297654,128.538293082976
제주 연동점,064-743-5313,제주도 제주시 연동 3길 15,33.4885556477019,126.488155286154
경산옥산점,053-814-0013,경북 경산시 성암로 101,35.8248756570849,128.728322988051
경산하양점,053-851-9588,경북 경산시 하양읍 금락리 대학로298길 19-7,35.9124980692843,128.82453065172
제주 오라점,064-711-8254,제주도 제주시 연사길 51-11,33.4881365420966,126.513228603979
서울 공릉점,02-971-3799,서울시 노원구 동일로176길 41,37.620437929766,127.077311510547
광주수완직영점,062-953-8292,광주광역시 광산구 임방울대로 318,35.1882394678826,126.823440430605
제주 삼화지구점,064-722-9625,제주도 제주시 화삼로1길 5,33.5147622385411,126.574382601751
강원 태백점,033-552-9910,강원도 태백시 황지동 400-23,37.1605065090953,128.978859120317
양산 물금가촌점,055-382-9288,경남 양산시 물금읍 새실로 159,35.3152963760351,129.004387325054
창원팔용점,055-291-9293,경남 창원시 의창구 평산로159번길 42,35.2551786589583,128.61949991377
광주첨단2지구점,062-410-9292,광주광역시 북구 첨단연신로133번길 4 호반베르디움1차상가 102호,35.2102447353801,126.863785462903
여수여서점,061-666-8999,전남 여수시 여서1로 21-1,34.7504541233485,127.701059590176
전북김제점,063-544-1759,전북 김제시 금성8길 56 103호,35.8011022489251,126.89941880879
경남고성점,055-673-9757,경남 고성군 고성읍 동외로168번길 79 101호,34.9766357231599,128.330377690676
목포삼학로점,061-273-8892,전남 목포시 삼학로 343번길 5-1,34.8015253001849,126.408017514601
대구평리점,053-521-9907,대구 서구 문화로 289,35.8759160134845,128.564173548216
경주 동천점,054-748-9914,경북 경주시 초당길19번길 24,35.8468572900007,129.232749020329
대구죽전점,053-552-0055,대구 달서구 달구벌대로307길 18,35.8508332816588,128.534603579403
부산모라점,051-988-5568,부산 사상구 백양대로 984,35.1936481412853,128.993342000322
통영용남점,055-646-9120,경남 통영시 용남면 견유1길 140 1층,34.88952486523,128.47195568226
경기안양1번가점,031-469-5577,경기 안양시 만안구 장내로 141-1,37.3980554313535,126.923252700785
남양주오남점,031-527-9785,경기 남양주시 진접읍 진건오남로 781-56,찾을 수 없음,찾을 수 없음
포항문덕점,054-292-9295,경북 포항 남구 오천읍 냉천로298번길 41,35.9678860699079,129.405293511944
창원봉림점,055-288-0929,경남 창원시 의창구 태복산로 317,35.2503795041344,128.667541794443
통영 정량점,055-645-2585,경남 통영시 통영해안로 409-1,34.8460356376771,128.431097381327
안산본오직영점,031-501-9289,경기 안산시 상록구 석호로 363,37.2934931837377,126.870975575561
제주 아라점,064-702-3535,제주도 제주시 아라1동 6095-10,33.4746157133861,126.544914030596
서울목동점,02-2061-1881,서울 양천구 목동서로 291  제이월드빌 108호, 109호,37.5216326682883,126.869543475225
성남여수점,031-752-5192,경기도 성남시 여수동 449번지,37.4196186623558,127.131136560902
인천 만수점,032-473-5954,인천시 남동구 서판로 35,37.4639007245882,126.723831257276
서울응암점,02-306-5235,서울 은평구 응암로 173,37.5875113874773,126.916285555414
서울신촌본점,02- 333-9334,서울 서대문구 연세로7길 14,37.5577854250109,126.936053020581
